# f, Sn
1.174916494097246283e-05,3.873123569319669100e-14
1.176270081096141736e-05,3.859772449949947441e-14
1.177625227523109770e-05,3.846467363658790408e-14
1.178981935174719124e-05,3.833208151717887877e-14
1.180340205849616139e-05,3.819994655946177051e-14
1.181700041348512056e-05,3.806826718708111381e-14
1.183061443474194868e-05,3.793704182911689676e-14
1.184424414031526954e-05,3.780626892006617744e-14
1.185788954827457610e-05,3.767594689982352644e-14
1.187155067671010519e-05,3.754607421366375400e-14
1.188522754373295773e-05,3.741664931222257341e-14
1.189892016747507675e-05,3.728767065147838154e-14
1.191262856608936765e-05,3.715913669273304211e-14
1.192635275774957451e-05,3.703104590259490317e-14
1.194009276065038348e-05,3.690339675295974446e-14
1.195384859300750915e-05,3.677618772099194580e-14
1.196762027305758103e-05,3.664941728910763063e-14
1.198140781905826555e-05,3.652308394495561980e-14
1.199521124928823725e-05,3.639718618139992517e-14
1.200903058204730076e-05,3.627172249650079800e-14
1.202286583565627219e-05,3.614669139349816918e-14
1.203671702845707066e-05,3.602209138079318989e-14
1.205058417881282665e-05,3.589792097192962712e-14
1.206446730510774825e-05,3.577417868557755632e-14
1.207836642574724645e-05,3.565086304551485154e-14
1.209228155915791485e-05,3.552797258060984319e-14
1.210621272378764992e-05,3.540550582480305425e-14
1.212015993810552735e-05,3.528346131709093716e-14
1.213412322060189860e-05,3.516183760150779312e-14
1.214810258978849086e-05,3.504063322710782391e-14
1.216209806419828846e-05,3.491984674794895082e-14
1.217610966238564805e-05,3.479947672307489166e-14
1.219013740292627660e-05,3.467952171649828550e-14
1.220418130441736016e-05,3.455998029718272557e-14
1.221824138547743336e-05,3.444085103902695678e-14
1.223231766474647774e-05,3.432213252084725573e-14
1.224641016088603011e-05,3.420382332635981703e-14
1.226051889257904707e-05,3.408592204416507704e-14
1.227464387853003542e-05,3.396842726773016963e-14
1.228878513746502676e-05,3.385133759537237270e-14
1.230294268813170116e-05,3.373465163024167752e-14
1.231711654929926181e-05,3.361836798030537121e-14
1.233130673975853662e-05,3.350248525833073864e-14
1.234551327832207485e-05,3.338700208186793466e-14
1.235973618382402507e-05,3.327191707323474961e-14
1.237397547512026227e-05,3.315722885949921651e-14
1.238823117108835224e-05,3.304293607246388435e-14
1.240250329062769220e-05,3.292903734864843161e-14
1.241679185265937189e-05,3.281553132927476619e-14
1.243109687612628369e-05,3.270241666025010600e-14
1.244541837999321406e-05,3.258969199215034971e-14
1.245975638324673009e-05,3.247735598020501902e-14
1.247411090489528787e-05,3.236540728428059157e-14
1.248848196396922746e-05,3.225384456886470480e-14
1.250286957952088296e-05,3.214266650304960252e-14
1.251727377062446395e-05,3.203187176051738632e-14
1.253169455637615374e-05,3.192145901952356944e-14
1.254613195589421439e-05,3.181142696288071261e-14
1.256058598831885460e-05,3.170177427794397212e-14
1.257505667281236182e-05,3.159249965659450854e-14
1.258954402855907008e-05,3.148360179522446044e-14
1.260404807476549888e-05,3.137507939472039094e-14
1.261856883066021093e-05,3.126693116044913245e-14
1.263310631549392561e-05,3.115915580224169382e-14
1.264766054853961555e-05,3.105175203437727495e-14
1.266223154909238299e-05,3.094471857556906091e-14
1.267681933646958337e-05,3.083805414894823649e-14
1.269142393001080172e-05,3.073175748204909254e-14
1.270604534907797791e-05,3.062582730679308460e-14
1.272068361305528646e-05,3.052026235947482278e-14
1.273533874134922966e-05,3.041506138074645233e-14
1.275001075338874603e-05,3.031022311560209092e-14
1.276469966862507983e-05,3.020574631336389428e-14
1.277940550653191155e-05,3.010162972766644300e-14
1.279412828660532907e-05,2.999787211644229696e-14
1.280886802836396153e-05,2.989447224190631274e-14
1.282362475134884377e-05,2.979142887054205632e-14
1.283839847512355188e-05,2.968874077308637290e-14
1.285318921927417270e-05,2.958640672451501707e-14
1.286799700340943594e-05,2.948442550402736149e-14
1.288282184716058715e-05,2.938279589503288531e-14
1.289766377018148428e-05,2.928151668513615421e-14
1.291252279214870608e-05,2.918058666612178795e-14
1.292739893276142675e-05,2.908000463394108751e-14
1.294229221174153623e-05,2.897976938869707203e-14
1.295720264883361984e-05,2.887987973463037396e-14
1.297213026380509216e-05,2.878033448010432645e-14
1.298707507644605977e-05,2.868113243759183667e-14
1.300203710656942967e-05,2.858227242366064361e-14
1.301701637401101265e-05,2.848375325895870837e-14
1.303201289862939451e-05,2.838557376820112852e-14
1.304702670030606313e-05,2.828773278015551263e-14
1.306205779894538815e-05,2.819022912762825409e-14
1.307710621447474800e-05,2.809306164744997821e-14
1.309217196684440115e-05,2.799622918046267116e-14
1.310725507602758611e-05,2.789973057150536054e-14
1.312235556202063487e-05,2.780356466939979287e-14
1.313747344484283909e-05,2.770773032693770767e-14
1.315260874453657380e-05,2.761222640086654327e-14
1.316776148116728380e-05,2.751705175187601359e-14
1.318293167482360903e-05,2.742220524458397488e-14
1.319811934561725078e-05,2.732768574752378190e-14
1.321332451368308343e-05,2.723349213313035026e-14
1.322854719917925617e-05,2.713962327772615895e-14
1.324378742228706418e-05,2.704607806150886513e-14
1.325904520321107573e-05,2.695285536853727829e-14
1.327432056217911354e-05,2.685995408671837236e-14
1.328961351944238012e-05,2.676737310779337024e-14
1.330492409527533413e-05,2.667511132732547857e-14
1.332025230997578522e-05,2.658316764468623417e-14
1.333559818386501433e-05,2.649154096304188825e-14
1.335096173728762969e-05,2.640023018934129268e-14
1.336634299061170573e-05,2.630923423430219590e-14
1.338174196422875427e-05,2.621855201239860539e-14
1.339715867855386178e-05,2.612818244184714665e-14
1.341259315402555378e-05,2.603812444459515457e-14
1.342804541110590167e-05,2.594837694630729119e-14
1.344351547028063273e-05,2.585893887635230548e-14
1.345900335205899298e-05,2.576980916779113415e-14
1.347450907697388270e-05,2.568098675736366138e-14
1.349003266558183098e-05,2.559247058547619490e-14
1.350557413846313466e-05,2.550425959618831096e-14
1.352113351622171262e-05,2.541635273720115387e-14
1.353671081948522441e-05,2.532874895984440727e-14
1.355230606890517861e-05,2.524144721906331256e-14
1.356791928515678719e-05,2.515444647340716735e-14
1.358355048893911625e-05,2.506774568501622719e-14
1.359919970097504370e-05,2.498134381960967387e-14
1.361486694201140998e-05,2.489523984647263710e-14
1.363055223281887242e-05,2.480943273844482542e-14
1.364625559419204414e-05,2.472392147190765515e-14
1.366197704694947033e-05,2.463870502677233861e-14
1.367771661193376207e-05,2.455378238646712347e-14
1.369347431001146082e-05,2.446915253792605625e-14
1.370925016207314175e-05,2.438481447157643312e-14
1.372504418903354079e-05,2.430076718132632639e-14
1.374085641183139712e-05,2.421700966455346164e-14
1.375668685142960557e-05,2.413354092209267475e-14
1.377253552881518279e-05,2.405035995822427153e-14
1.378840246499940446e-05,2.396746578066154793e-14
1.380428768101767314e-05,2.388485740053988164e-14
1.382019119792962500e-05,2.380253383240442276e-14
1.383611303681923993e-05,2.372049409419796104e-14
1.385205321879470773e-05,2.363873720725003337e-14
1.386801176498855854e-05,2.355726219626472795e-14
1.388398869655764757e-05,2.347606808930927420e-14
1.389998403468328391e-05,2.339515391780185646e-14
1.391599780057109662e-05,2.331451871650102429e-14
1.393203001545114321e-05,2.323416152349363872e-14
1.394808070057802820e-05,2.315408138018298880e-14
1.396414987723075235e-05,2.307427733127829663e-14
1.398023756671286346e-05,2.299474842478261938e-14
1.399634379035242581e-05,2.291549371198184625e-14
1.401246856950215576e-05,2.283651224743281191e-14
1.402861192553928786e-05,2.275780308895283308e-14
1.404477387986568164e-05,2.267936529760812485e-14
1.406095445390794180e-05,2.260119793770204670e-14
1.407715366911727261e-05,2.252330007676487883e-14
1.409337154696961507e-05,2.244567078554210915e-14
1.410960810896562831e-05,2.236830913798361961e-14
1.412586337663082510e-05,2.229121421123209938e-14
1.414213737151543460e-05,2.221438508561281806e-14
1.415843011519451086e-05,2.213782084462230081e-14
1.417474162926804794e-05,2.206152057491693087e-14
1.419107193536084102e-05,2.198548336630291209e-14
1.420742105512263042e-05,2.190970831172483363e-14
1.422378901022806090e-05,2.183419450725514653e-14
1.424017582237684433e-05,2.175894105208278835e-14
1.425658151329359705e-05,2.168394704850331925e-14
1.427300610472797197e-05,2.160921160190772329e-14
1.428944961845475858e-05,2.153473382077141808e-14
1.430591207627375076e-05,2.146051281664433402e-14
1.432239350000988234e-05,2.138654770413987973e-14
1.433889391151320338e-05,2.131283760092453538e-14
1.435541333265902752e-05,2.123938162770686232e-14
1.437195178534777617e-05,2.116617890822780951e-14
1.438850929150510724e-05,2.109322856924981779e-14
1.440508587308202524e-05,2.102052974054605037e-14
1.442168155205473391e-05,2.094808155489076239e-14
1.443829635042478533e-05,2.087588314804847778e-14
1.445493029021904765e-05,2.080393365876386969e-14
1.447158339348986104e-05,2.073223222875102575e-14
1.448825568231487329e-05,2.066077800268396907e-14
1.450494717879720249e-05,2.058957012818590449e-14
1.452165790506540143e-05,2.051860775581934204e-14
1.453838788327360497e-05,2.044789003907543790e-14
1.455513713560137933e-05,2.037741613436468260e-14
1.457190568425384736e-05,2.030718520100638084e-14
1.458869355146180044e-05,2.023719640121834579e-14
1.460550075948155270e-05,2.016744890010758738e-14
1.462232733059505800e-05,2.009794186565997189e-14
1.463917328711003184e-05,2.002867446872997624e-14
1.465603865135980061e-05,1.995964588303148041e-14
1.467292344570344728e-05,1.989085528512746178e-14
1.468982769252578768e-05,1.982230185442036781e-14
1.470675141423751449e-05,1.975398477314189247e-14
1.472369463327504818e-05,1.968590322634389483e-14
1.474065737210068777e-05,1.961805640188825117e-14
1.475763965320258372e-05,1.955044349043731292e-14
1.477464149909488192e-05,1.948306368544386603e-14
1.479166293231757635e-05,1.941591618314220107e-14
1.480870397543662590e-05,1.934900018253812941e-14
1.482576465104408318e-05,1.928231488539909090e-14
1.484284498175793356e-05,1.921585949624534386e-14
1.485994499022225102e-05,1.914963322234001914e-14
1.487706469910716766e-05,1.908363527367985259e-14
1.489420413110902447e-05,1.901786486298531795e-14
1.491136330895021719e-05,1.895232120569196518e-14
1.492854225537931994e-05,1.888700351994062283e-14
1.494574099317120892e-05,1.882191102656782122e-14
1.496295954512690484e-05,1.875704294909711186e-14
1.498019793407372540e-05,1.869239851372940546e-14
1.499745618286525989e-05,1.862797694933392212e-14
1.501473431438151652e-05,1.856377748743852933e-14
1.503203235152877341e-05,1.849979936222131072e-14
1.504935031723969206e-05,1.843604181050104280e-14
1.506668823447345455e-05,1.837250407172774138e-14
1.508404612621559588e-05,1.830918538797431846e-14
1.510142401547816315e-05,1.824608500392702448e-14
1.511882192529968513e-05,1.818320216687670455e-14
1.513623987874532806e-05,1.812053612670933843e-14
1.515367789890673134e-05,1.805808613589781112e-14
1.517113600890214479e-05,1.799585144949259488e-14
1.518861423187653870e-05,1.793383132511258892e-14
1.520611259100146158e-05,1.787202502293685218e-14
1.522363110947518073e-05,1.781043180569543359e-14
1.524116981052266532e-05,1.774905093866070724e-14
1.525872871739573210e-05,1.768788168963819948e-14
1.527630785337288780e-05,1.762692332895853939e-14
1.529390724175946808e-05,1.756617512946834590e-14
1.531152690588773917e-05,1.750563636652134199e-14
1.532916686911676234e-05,1.744530631797025788e-14
1.534682715483254127e-05,1.738518426415780011e-14
1.536450778644798482e-05,1.732526948790834960e-14
1.538220878740307300e-05,1.726556127451888342e-14
1.539993018116469776e-05,1.720605891175115562e-14
1.541767199122678496e-05,1.714676168982282408e-14
1.543543424111041971e-05,1.708766890139873207e-14
1.545321695436369393e-05,1.702877984158304171e-14
1.547102015456185880e-05,1.697009380791043025e-14
1.548884386530729426e-05,1.691161010033791437e-14
1.550668811022966152e-05,1.685332802123610010e-14
1.552455291298576070e-05,1.679524687538142045e-14
1.554243829725963927e-05,1.673736596994759990e-14
1.556034428676272420e-05,1.667968461449704955e-14
1.557827090523366951e-05,1.662220212097324985e-14
1.559621817643850190e-05,1.656491780369212993e-14
1.561418612417060726e-05,1.650783097933406856e-14
1.563217477225087293e-05,1.645094096693536499e-14
1.565018414452752849e-05,1.639424708788073527e-14
1.566821426487631852e-05,1.633774866589477369e-14
1.568626515720046197e-05,1.628144502703408301e-14
1.570433684543080802e-05,1.622533549967886529e-14
1.572242935352567678e-05,1.616941941452550654e-14
1.574054270547099830e-05,1.611369610457826848e-14
1.575867692528043105e-05,1.605816490514100544e-14
1.577683203699519599e-05,1.600282515380992901e-14
1.579500806468424592e-05,1.594767619046521763e-14
1.581320503244423839e-05,1.589271735726333000e-14
1.583142296439967464e-05,1.583794799862886714e-14
1.584966188470276742e-05,1.578336746124719185e-14
1.586792181753354265e-05,1.572897509405650534e-14
1.588620278709998513e-05,1.567477024823961474e-14
1.590450481763787589e-05,1.562075227721691849e-14
1.592282793341093786e-05,1.556692053663823063e-14
1.594117215871082915e-05,1.551327438437528344e-14
1.595953751785728192e-05,1.545981318051371260e-14
1.597792403519794990e-05,1.540653628734600800e-14
1.599633173510854058e-05,1.535344306936354298e-14
1.601476064199294053e-05,1.530053289324879627e-14
1.603321078028304941e-05,1.524780512786831842e-14
1.605168217443895610e-05,1.519525914426480538e-14
1.607017484894888117e-05,1.514289431564986621e-14
1.608868882832937335e-05,1.509071001739605242e-14
1.610722413712511303e-05,1.503870562703006429e-14
1.612578079990907150e-05,1.498688052422496643e-14
1.614435884128261259e-05,1.493523409079259258e-14
1.616295828587535716e-05,1.488376571067665417e-14
1.618157915834533215e-05,1.483247476994503782e-14
1.620022148337892996e-05,1.478136065678269620e-14
1.621888528569109136e-05,1.473042276148395814e-14
1.623757059002512937e-05,1.467966047644577289e-14
1.625627742115286472e-05,1.462907319616023799e-14
1.627500580387475126e-05,1.457866031720708930e-14
1.629375576301972348e-05,1.452842123824701153e-14
1.631252732344534218e-05,1.447835536001415344e-14
1.633132051003778094e-05,1.442846208530911651e-14
1.635013534771198197e-05,1.437874081899150491e-14
1.636897186141149686e-05,1.432919096797329274e-14
1.638783007610859839e-05,1.427981194121159495e-14
1.640671001680444656e-05,1.423060314970124257e-14
1.642561170852889545e-05,1.418156400646834083e-14
1.644453517634066942e-05,1.413269392656290284e-14
1.646348044532732922e-05,1.408399232705202274e-14
1.648244754060543800e-05,1.403545862701263398e-14
1.650143648732039868e-05,1.398709224752500279e-14
1.652044731064657935e-05,1.393889261166565368e-14
1.653948003578745212e-05,1.389085914450017657e-14
1.655853468797542375e-05,1.384299127307690020e-14
1.657761129247200507e-05,1.379528842641971816e-14
1.659670987456778046e-05,1.374775003552139938e-14
1.661583045958256032e-05,1.370037553333654517e-14
1.663497307286523877e-05,1.365316435477525311e-14
1.665413773979393597e-05,1.360611593669608826e-14
1.667332448577598454e-05,1.355922971789948202e-14
1.669253333624807866e-05,1.351250513912077748e-14
1.671176431667612835e-05,1.346594164302395960e-14
1.673101745255537132e-05,1.341953867419484890e-14
1.675029276941052879e-05,1.337329567913416105e-14
1.676959029279561579e-05,1.332721210625144843e-14
1.678891004829409695e-05,1.328128740585820708e-14
1.680825206151901195e-05,1.323552103016114295e-14
1.682761635811279925e-05,1.318991243325608190e-14
1.684700296374747912e-05,1.314446107112114767e-14
1.686641190412460953e-05,1.309916640161043673e-14
1.688584320497546918e-05,1.305402788444718208e-14
1.690529689206086769e-05,1.300904498121788405e-14
1.692477299117133878e-05,1.296421715536545202e-14
1.694427152812707927e-05,1.291954387218306388e-14
1.696379252877815234e-05,1.287502459880739128e-14
1.698333601900429106e-05,1.283065880421275738e-14
1.700290202471503728e-05,1.278644595920457348e-14
1.702249057184989747e-05,1.274238553641274731e-14
1.704210168637815303e-05,1.269847701028589439e-14
1.706173539429903981e-05,1.265471985708474943e-14
1.708139172164171087e-05,1.261111355487606214e-14
1.710107069446540929e-05,1.256765758352607811e-14
1.712077233885930209e-05,1.252435142469476902e-14
1.714049668094260226e-05,1.248119456182945398e-14
1.716024374686473479e-05,1.243818648015836078e-14
1.718001356280512653e-05,1.239532666668499980e-14
1.719980615497341633e-05,1.235261461018167795e-14
1.721962154960939064e-05,1.231004980118359641e-14
1.723945977298318338e-05,1.226763173198243881e-14
1.725932085139507608e-05,1.222535989662080500e-14
1.727920481117565713e-05,1.218323379088589541e-14
1.729911167868596064e-05,1.214125291230330433e-14
1.731904148031726659e-05,1.209941676013149945e-14
1.733899424249131765e-05,1.205772483535547151e-14
1.735896999166024125e-05,1.201617664068100563e-14
1.737896875430675967e-05,1.197477168052840035e-14
1.739899055694399009e-05,1.193350946102703716e-14
1.741903542611559710e-05,1.189238949000925260e-14
1.743910338839593500e-05,1.185141127700420565e-14
1.745919447038986482e-05,1.181057433323254349e-14
1.747930869873293389e-05,1.176987817160021046e-14
1.749944610009133519e-05,1.172932230669282197e-14
1.751960670116210051e-05,1.168890625476955079e-14
1.753979052867290386e-05,1.164862953375781801e-14
1.755999760938221400e-05,1.160849166324731034e-14
1.758022797007942995e-05,1.156849216448403524e-14
1.760048163758471158e-05,1.152863056036504818e-14
1.762075863874915576e-05,1.148890637543244311e-14
1.764105900045475240e-05,1.144931913586786355e-14
1.766138274961457069e-05,1.140986836948654351e-14
1.768172991317257622e-05,1.137055360573209476e-14
1.770210051810378003e-05,1.133137437567068655e-14
1.772249459141437753e-05,1.129233021198524754e-14
1.774291216014156213e-05,1.125342064897030818e-14
1.776335325135372178e-05,1.121464522252613948e-14
1.778381789215038815e-05,1.117600347015339354e-14
1.780430610966242294e-05,1.113749493094728011e-14
1.782481793105183157e-05,1.109911914559250686e-14
1.784535338351192241e-05,1.106087565635754913e-14
1.786591249426742876e-05,1.102276400708904107e-14
1.788649529057434958e-05,1.098478374320670489e-14
1.790710179972011893e-05,1.094693441169763948e-14
1.792773204902356531e-05,1.090921556111112341e-14
1.794838606583510474e-05,1.087162674155286412e-14
1.796906387753655787e-05,1.083416750468009752e-14
1.798976551154131593e-05,1.079683740369597132e-14
1.801049099529432725e-05,1.075963599334428960e-14
1.803124035627226657e-05,1.072256282990400028e-14
1.805201362198334203e-05,1.068561747118427579e-14
1.807281081996747125e-05,1.064879947651901941e-14
1.809363197779639661e-05,1.061210840676143793e-14
1.811447712307351915e-05,1.057554382427918068e-14
1.813534628343404435e-05,1.053910529294891850e-14
1.815623948654511758e-05,1.050279237815096682e-14
1.817715676010565811e-05,1.046660464676445945e-14
1.819809813184652175e-05,1.043054166716195119e-14
1.821906362953048728e-05,1.039460300920436907e-14
1.824005328095242248e-05,1.035878824423564187e-14
1.826106711393910795e-05,1.032309694507796688e-14
1.828210515634941328e-05,1.028752868602646462e-14
1.830316743607427672e-05,1.025208304284419794e-14
1.832425398103687460e-05,1.021675959275689458e-14
1.834536481919243838e-05,1.018155791444826448e-14
1.836649997852841384e-05,1.014647758805476485e-14
1.838765948706459329e-05,1.011151819516045530e-14
1.840884337285294951e-05,1.007667931879230563e-14
1.843005166397779498e-05,1.004196054341506197e-14
1.845128438855577174e-05,1.000736145492631636e-14
1.847254157473602419e-05,9.972881640651405988e-15
1.849382325070000934e-05,9.938520689338792070e-15
1.851512944466165604e-05,9.904278191155017413e-15
1.853646018486751070e-05,9.870153737679599347e-15
1.855781549959654753e-05,9.836146921900534796e-15
1.857919541716035152e-05,9.802257338209226323e-15
1.860059996590310148e-05,9.768484582395696898e-15
1.862202917420172928e-05,9.734828251643609031e-15
1.864348307046575387e-05,9.701287944525755645e-15
1.866496168313742013e-05,9.667863260999129693e-15
1.868646504069185478e-05,9.634553802399943290e-15
1.870799317163688002e-05,9.601359171439244807e-15
1.872954610451319646e-05,9.568278972197939572e-15
1.875112386789434587e-05,9.535312810122192396e-15
1.877272649038690095e-05,9.502460292018462481e-15
1.879435400063028569e-05,9.469721026049175725e-15
1.881600642729691094e-05,9.437094621727884279e-15
1.883768379909233704e-05,9.404580689914415043e-15
1.885938614475508068e-05,9.372178842810601937e-15
1.888111349305680465e-05,9.339888693955390226e-15
1.890286587280228057e-05,9.307709858220366834e-15
1.892464331282958198e-05,9.275641951804923051e-15
1.894644584200989127e-05,9.243684592232042014e-15
1.896827348924764873e-05,9.211837398343527675e-15
1.899012628348071177e-05,9.180099990295318973e-15
1.901200425368016524e-05,9.148471989553272576e-15
1.903390742885050096e-05,9.116953018888448654e-15
1.905583583802959060e-05,9.085542702372694831e-15
1.907778951028887886e-05,9.054240665373952469e-15
1.909976847473318691e-05,9.023046534552113563e-15
1.912177276050089876e-05,8.991959937854352268e-15
1.914380239676393415e-05,8.960980504510801938e-15
1.916585741272793487e-05,8.930107865029885070e-15
1.918793783763208188e-05,8.899341651194255405e-15
1.921004370074922394e-05,8.868681496056247778e-15
1.923217503138607086e-05,8.838127033933309034e-15
1.925433185888296301e-05,8.807677900403993769e-15
1.927651421261405431e-05,8.777333732303414186e-15
1.929872212198744779e-05,8.747094167718792492e-15
1.932095561644501936e-05,8.716958845985418774e-15
1.934321472546259401e-05,8.686927407682176585e-15
1.936549947854992210e-05,8.656999494627317801e-15
1.938780990525086230e-05,8.627174749874027646e-15
1.941014603514319866e-05,8.597452817706428324e-15
1.943250789783883031e-05,8.567833343635166128e-15
1.945489552298372408e-05,8.538315974393266769e-15
1.947730894025812787e-05,8.508900357931717749e-15
1.949974817937636407e-05,8.479586143415572974e-15
1.952221327008697854e-05,8.450372981219629788e-15
